,0
1841,"4, 12840, Note_on_c, 2, 65, 49
"
1842,"4, 12894, Note_on_c, 2, 63, 0
"
1843,"4, 12894, Note_on_c, 2, 68, 0
"
1844,"4, 12894, Note_on_c, 2, 60, 0
"
1845,"4, 12894, Note_on_c, 2, 65, 0
"
1846,"4, 12898, Note_on_c, 2, 84, 0
"
1847,"4, 12904, Note_on_c, 2, 77, 0
"
1848,"4, 12960, Note_on_c, 2, 62, 66
"
1849,"4, 12960, Note_on_c, 2, 67, 71
"
1850,"4, 12960, Note_on_c, 2, 43, 51
"
1851,"4, 13000, Note_on_c, 2, 55, 69
"
1852,"4, 13040, Note_on_c, 2, 58, 72
"
1853,"4, 13040, Note_on_c, 2, 65, 78
"
1854,"4, 13195, Note_on_c, 2, 62, 0
"
1855,"4, 13195, Note_on_c, 2, 67, 0
"
1856,"4, 13195, Note_on_c, 2, 43, 0
"
1857,"4, 13195, Note_on_c, 2, 55, 0
"
1858,"4, 13195, Note_on_c, 2, 58, 0
"
1859,"4, 13195, Note_on_c, 2, 65, 0
"
1860,"4, 13200, Note_on_c, 2, 63, 66
"
1861,"4, 13200, Note_on_c, 2, 70, 71
"
1862,"4, 13200, Note_on_c, 2, 44, 51
"
1863,"4, 13240, Note_on_c, 2, 56, 69
"
1864,"4, 13280, Note_on_c, 2, 60, 72
"
1865,"4, 13280, Note_on_c, 2, 67, 78
"
1866,"4, 13435, Note_on_c, 2, 63, 0
"
1867,"4, 13435, Note_on_c, 2, 70, 0
"
1868,"4, 13435, Note_on_c, 2, 44, 0
"
1869,"4, 13435, Note_on_c, 2, 56, 0
"
1870,"4, 13435, Note_on_c, 2, 60, 0
"
1871,"4, 13435, Note_on_c, 2, 67, 0
"
1872,"4, 13440, Note_on_c, 2, 46, 60
"
1873,"4, 13520, Note_on_c, 2, 46, 0
"
1874,"4, 13520, Note_on_c, 2, 72, 60
"
1875,"4, 13560, Note_on_c, 2, 72, 0
"
1876,"4, 13560, Note_on_c, 2, 73, 41
"
1877,"4, 13560, Note_on_c, 2, 65, 46
"
1878,"4, 13560, Note_on_c, 2, 61, 59
"
1879,"4, 13560, Note_on_c, 2, 68, 48
"
1880,"4, 13560, Note_on_c, 2, 60, 28
"
1881,"4, 13600, Note_on_c, 2, 73, 0
"
1882,"4, 13600, Note_on_c, 2, 65, 0
"
1883,"4, 13600, Note_on_c, 2, 61, 0
"
1884,"4, 13600, Note_on_c, 2, 68, 0
"
1885,"4, 13600, Note_on_c, 2, 60, 0
"
1886,"4, 13600, Note_on_c, 2, 77, 72
"
1887,"4, 13640, Note_on_c, 2, 77, 0
"
1888,"4, 13640, Note_on_c, 2, 73, 51
"
1889,"4, 13680, Note_on_c, 2, 73, 0
"
1890,"4, 13680, Note_on_c, 2, 46, 64
"
1891,"4, 13680, Note_on_c, 2, 68, 60
"
1892,"4, 13720, Note_on_c, 2, 46, 0
"
1893,"4, 13760, Note_on_c, 2, 72, 41
"
1894,"4, 13763, Note_on_c, 2, 68, 0
"
1895,"4, 13800, Note_on_c, 2, 65, 53
"
1896,"4, 13800, Note_on_c, 2, 60, 43
"
1897,"4, 13803, Note_on_c, 2, 56, 55
"
1898,"4, 13840, Note_on_c, 2, 68, 38
"
1899,"4, 13880, Note_on_c, 2, 65, 0
"
1900,"4, 13880, Note_on_c, 2, 60, 0
"
1901,"4, 13880, Note_on_c, 2, 56, 0
"
1902,"4, 13880, Note_on_c, 2, 68, 0
"
1903,"4, 13880, Note_on_c, 2, 65, 38
"
1904,"4, 13883, Note_on_c, 2, 72, 0
"
1905,"4, 13915, Note_on_c, 2, 65, 0
"
1906,"4, 13920, Note_on_c, 2, 45, 64
"
1907,"4, 13989, Note_on_c, 2, 45, 0
"
1908,"4, 14040, Note_on_c, 2, 55, 76
"
1909,"4, 14040, Note_on_c, 2, 52, 63
"
1910,"4, 14040, Note_on_c, 2, 61, 55
"
1911,"4, 14040, Note_on_c, 2, 57, 57
"
1912,"4, 14071, Note_on_c, 2, 57, 0
"
1913,"4, 14072, Note_on_c, 2, 61, 0
"
1914,"4, 14076, Note_on_c, 2, 52, 0
"
1915,"4, 14077, Note_on_c, 2, 55, 0
"
1916,"4, 14120, Note_on_c, 2, 69, 31
"
1917,"4, 14151, Note_on_c, 2, 69, 0
"
1918,"4, 14160, Note_on_c, 2, 64, 76
"
1919,"4, 14160, Note_on_c, 2, 40, 67
"
1920,"4, 14160, Note_on_c, 2, 72, 90
"
1921,"4, 14198, Note_on_c, 2, 40, 0
"
1922,"4, 14200, Note_on_c, 2, 72, 0
"
1923,"4, 14200, Note_on_c, 2, 73, 63
"
1924,"4, 14240, Note_on_c, 2, 69, 48
"
1925,"4, 14247, Note_on_c, 2, 73, 0
"
1926,"4, 14255, Note_on_c, 2, 64, 0
"
1927,"4, 14270, Note_on_c, 2, 69, 0
"
1928,"4, 14280, Note_on_c, 2, 67, 101
"
1929,"4, 14280, Note_on_c, 2, 52, 54
"
1930,"4, 14280, Note_on_c, 2, 55, 57
"
1931,"4, 14280, Note_on_c, 2, 61, 63
"
1932,"4, 14280, Note_on_c, 2, 57, 62
"
1933,"4, 14320, Note_on_c, 2, 66, 48
"
1934,"4, 14330, Note_on_c, 2, 67, 0
"
1935,"4, 14360, Note_on_c, 2, 66, 0
"
1936,"4, 14360, Note_on_c, 2, 64, 73
"
1937,"4, 14394, Note_on_c, 2, 61, 0
"
1938,"4, 14395, Note_on_c, 2, 52, 0
"
1939,"4, 14395, Note_on_c, 2, 55, 0
"
1940,"4, 14395, Note_on_c, 2, 57, 0
"
1941,"4, 14395, Note_on_c, 2, 64, 0
"
1942,"4, 14400, Note_on_c, 2, 44, 53
"
1943,"4, 14400, Note_on_c, 2, 79, 67
"
1944,"4, 14400, Note_on_c, 2, 75, 51
"
1945,"4, 14400, Note_on_c, 2, 72, 51
"
1946,"4, 14400, Control_c, 2, 64, 127
"
1947,"4, 14428, Note_on_c, 2, 44, 0
"
1948,"4, 14520, Note_on_c, 2, 55, 62
"
1949,"4, 14520, Note_on_c, 2, 63, 57
"
1950,"4, 14520, Note_on_c, 2, 56, 56
"
1951,"4, 14539, Note_on_c, 2, 63, 0
"
1952,"4, 14541, Note_on_c, 2, 56, 0
"
1953,"4, 14543, Note_on_c, 2, 55, 0
"
1954,"4, 14640, Note_on_c, 2, 72, 0
"
1955,"4, 14640, Control_c, 2, 64, 0
"
1956,"4, 14642, Note_on_c, 2, 75, 0
"
1957,"4, 14642, Note_on_c, 2, 39, 49
"
1958,"4, 14644, Note_on_c, 2, 79, 0
"
1959,"4, 14648, Control_c, 2, 64, 127
"
1960,"4, 14675, Note_on_c, 2, 39, 0
"
1961,"4, 14722, Note_on_c, 2, 75, 78
"
1962,"4, 14722, Note_on_c, 2, 79, 76
"
1963,"4, 14760, Note_on_c, 2, 55, 55
"
1964,"4, 14760, Note_on_c, 2, 63, 60
"
1965,"4, 14760, Note_on_c, 2, 56, 49
"
1966,"4, 14760, Control_c, 2, 64, 0
"
1967,"4, 14797, Note_on_c, 2, 63, 0
"
1968,"4, 14799, Note_on_c, 2, 56, 0
"
1969,"4, 14800, Note_on_c, 2, 55, 0
"
1970,"4, 14808, Note_on_c, 2, 75, 0
"
1971,"4, 14819, Note_on_c, 2, 79, 0
"
1972,"4, 14842, Note_on_c, 2, 72, 46
"
1973,"4, 14864, Note_on_c, 2, 72, 0
"
1974,"4, 14880, Note_on_c, 2, 55, 69
"
1975,"4, 14960, Note_on_c, 2, 75, 56
"
1976,"4, 14988, Note_on_c, 2, 55, 0
"
1977,"4, 15000, Note_on_c, 2, 75, 0
"
1978,"4, 15000, Note_on_c, 2, 65, 54
"
1979,"4, 15000, Note_on_c, 2, 63, 45
"
1980,"4, 15000, Note_on_c, 2, 71, 58
"
1981,"4, 15000, Note_on_c, 2, 87, 79
"
1982,"4, 15000, Note_on_c, 2, 69, 49
"
1983,"4, 15041, Note_on_c, 2, 63, 0
"
1984,"4, 15041, Note_on_c, 2, 71, 0
"
1985,"4, 15041, Note_on_c, 2, 69, 0
"
1986,"4, 15041, Note_on_c, 2, 81, 67
"
1987,"4, 15073, Note_on_c, 2, 65, 0
"
1988,"4, 15080, Note_on_c, 2, 83, 82
"
1989,"4, 15111, Note_on_c, 2, 81, 0
"
1990,"4, 15120, Note_on_c, 2, 51, 52
"
1991,"4, 15225, Note_on_c, 2, 51, 0
"
1992,"4, 15240, Note_on_c, 2, 71, 58
"
1993,"4, 15240, Note_on_c, 2, 65, 48
"
1994,"4, 15240, Note_on_c, 2, 63, 42
"
1995,"4, 15240, Note_on_c, 2, 69, 59
"
1996,"4, 15349, Note_on_c, 2, 65, 0
"
1997,"4, 15349, Note_on_c, 2, 63, 0
"
1998,"4, 15349, Note_on_c, 2, 69, 0
"
1999,"4, 15353, Note_on_c, 2, 71, 0
"
2000,"4, 15355, Note_on_c, 2, 87, 0
"
2001,"4, 15355, Note_on_c, 2, 83, 0
"
2002,"4, 15360, Note_on_c, 2, 48, 60
"
2003,"4, 15423, Note_on_c, 2, 48, 0
"
2004,"4, 15440, Note_on_c, 2, 79, 70
"
2005,"4, 15480, Note_on_c, 2, 58, 77
"
2006,"4, 15480, Note_on_c, 2, 55, 52
"
2007,"4, 15480, Note_on_c, 2, 63, 55
"
2008,"4, 15480, Note_on_c, 2, 62, 52
"
2009,"4, 15520, Note_on_c, 2, 75, 66
"
2010,"4, 15533, Note_on_c, 2, 79, 0
"
2011,"4, 15560, Note_on_c, 2, 74, 69
"
2012,"4, 15568, Note_on_c, 2, 75, 0
"
2013,"4, 15581, Note_on_c, 2, 55, 0
"
2014,"4, 15584, Note_on_c, 2, 63, 0
"
2015,"4, 15588, Note_on_c, 2, 62, 0
"
2016,"4, 15592, Note_on_c, 2, 58, 0
"
2017,"4, 15592, Note_on_c, 2, 74, 0
"
2018,"4, 15600, Note_on_c, 2, 53, 60
"
2019,"4, 15663, Note_on_c, 2, 53, 0
"
2020,"4, 15680, Note_on_c, 2, 84, 70
"
2021,"4, 15720, Note_on_c, 2, 63, 77
"
2022,"4, 15720, Note_on_c, 2, 60, 52
"
2023,"4, 15720, Note_on_c, 2, 69, 55
"
2024,"4, 15720, Note_on_c, 2, 67, 52
"
2025,"4, 15760, Note_on_c, 2, 81, 66
"
2026,"4, 15773, Note_on_c, 2, 84, 0
"
2027,"4, 15800, Note_on_c, 2, 79, 69
"
2028,"4, 15808, Note_on_c, 2, 81, 0
"
2029,"4, 15821, Note_on_c, 2, 60, 0
"
2030,"4, 15824, Note_on_c, 2, 69, 0
"
2031,"4, 15828, Note_on_c, 2, 67, 0
"
2032,"4, 15832, Note_on_c, 2, 63, 0
"
2033,"4, 15832, Note_on_c, 2, 79, 0
"
2034,"4, 15840, Note_on_c, 2, 42, 64
"
2035,"4, 15903, Note_on_c, 2, 42, 0
"
2036,"4, 15959, Note_on_c, 2, 58, 41
"
2037,"4, 15960, Note_on_c, 2, 62, 46
"
2038,"4, 15960, Note_on_c, 2, 52, 54
"
2039,"4, 15960, Note_on_c, 2, 54, 58
"
2040,"4, 16000, Note_on_c, 2, 62, 0
"
2041,"4, 16001, Note_on_c, 2, 58, 0
"
2042,"4, 16014, Note_on_c, 2, 54, 0
"
2043,"4, 16027, Note_on_c, 2, 52, 0
"
2044,"4, 16040, Note_on_c, 2, 69, 74
"
2045,"4, 16080, Note_on_c, 2, 69, 0
"
2046,"4, 16080, Note_on_c, 2, 74, 87
"
2047,"4, 16080, Note_on_c, 2, 38, 67
"
2048,"4, 16120, Note_on_c, 2, 38, 0
"
2049,"4, 16120, Note_on_c, 2, 69, 79
"
2050,"4, 16160, Note_on_c, 2, 74, 0
"
2051,"4, 16160, Note_on_c, 2, 69, 0
"
2052,"4, 16160, Note_on_c, 2, 72, 85
"
2053,"4, 16200, Note_on_c, 2, 54, 67
"
2054,"4, 16200, Note_on_c, 2, 62, 66
"
2055,"4, 16200, Note_on_c, 2, 52, 59
"
2056,"4, 16315, Note_on_c, 2, 72, 0
"
2057,"4, 16315, Note_on_c, 2, 54, 0
"
2058,"4, 16315, Note_on_c, 2, 62, 0
"
2059,"4, 16315, Note_on_c, 2, 52, 0
"
2060,"4, 16320, Note_on_c, 2, 55, 60
"
2061,"4, 16400, Note_on_c, 2, 70, 65
"
2062,"4, 16436, Note_on_c, 2, 70, 0
"
2063,"4, 16440, Note_on_c, 2, 79, 75
"
2064,"4, 16440, Note_on_c, 2, 65, 74
"
2065,"4, 16440, Note_on_c, 2, 62, 63
"
2066,"4, 16440, Note_on_c, 2, 58, 67
"
2067,"4, 16480, Note_on_c, 2, 74, 60
"
2068,"4, 16509, Note_on_c, 2, 79, 0
"
2069,"4, 16520, Note_on_c, 2, 70, 90
"
2070,"4, 16530, Note_on_c, 2, 74, 0
"
2071,"4, 16555, Note_on_c, 2, 55, 0
"
2072,"4, 16555, Note_on_c, 2, 65, 0
"
2073,"4, 16555, Note_on_c, 2, 62, 0
"
2074,"4, 16555, Note_on_c, 2, 58, 0
"
2075,"4, 16555, Note_on_c, 2, 70, 0
"
2076,"4, 16560, Note_on_c, 2, 84, 76
"
2077,"4, 16560, Note_on_c, 2, 54, 68
"
2078,"4, 16590, Note_on_c, 2, 54, 0
"
2079,"4, 16680, Note_on_c, 2, 69, 58
"
2080,"4, 16680, Note_on_c, 2, 60, 49
"
2081,"4, 16680, Note_on_c, 2, 63, 61
"
2082,"4, 16680, Note_on_c, 2, 66, 44
"
2083,"4, 16739, Note_on_c, 2, 63, 0
"
2084,"4, 16742, Note_on_c, 2, 69, 0
"
2085,"4, 16742, Note_on_c, 2, 66, 0
"
2086,"4, 16745, Note_on_c, 2, 60, 0
"
2087,"4, 16795, Note_on_c, 2, 84, 0
"
2088,"4, 16800, Note_on_c, 2, 53, 51
"
2089,"4, 16920, Note_on_c, 2, 53, 0
"
2090,"4, 16920, Note_on_c, 2, 60, 32
"
2091,"4, 16920, Note_on_c, 2, 68, 54
"
2092,"4, 16920, Note_on_c, 2, 65, 48
"
2093,"4, 16920, Note_on_c, 2, 63, 54
"
2094,"4, 17035, Note_on_c, 2, 60, 0
"
2095,"4, 17035, Note_on_c, 2, 68, 0
"
2096,"4, 17035, Note_on_c, 2, 65, 0
"
2097,"4, 17035, Note_on_c, 2, 63, 0
"
2098,"4, 17040, Note_on_c, 2, 52, 67
"
2099,"4, 17120, Note_on_c, 2, 66, 57
"
2100,"4, 17156, Note_on_c, 2, 66, 0
"
2101,"4, 17160, Note_on_c, 2, 62, 74
"
2102,"4, 17160, Note_on_c, 2, 71, 83
"
2103,"4, 17200, Note_on_c, 2, 71, 0
"
2104,"4, 17200, Note_on_c, 2, 68, 71
"
2105,"4, 17240, Note_on_c, 2, 68, 0
"
2106,"4, 17240, Note_on_c, 2, 66, 61
"
2107,"4, 17275, Note_on_c, 2, 52, 0
"
2108,"4, 17275, Note_on_c, 2, 62, 0
"
2109,"4, 17275, Note_on_c, 2, 66, 0
"
2110,"4, 17280, Note_on_c, 2, 87, 72
"
2111,"4, 17280, Note_on_c, 2, 55, 76
"
2112,"4, 17312, Note_on_c, 2, 55, 0
"
2113,"4, 17320, Note_on_c, 2, 82, 41
"
2114,"4, 17360, Note_on_c, 2, 79, 51
"
2115,"4, 17366, Note_on_c, 2, 82, 0
"
2116,"4, 17400, Note_on_c, 2, 67, 69
"
2117,"4, 17400, Note_on_c, 2, 70, 53
"
2118,"4, 17400, Note_on_c, 2, 63, 51
"
2119,"4, 17454, Note_on_c, 2, 67, 0
"
2120,"4, 17454, Note_on_c, 2, 70, 0
"
2121,"4, 17454, Note_on_c, 2, 63, 0
"
2122,"4, 17458, Note_on_c, 2, 87, 0
"
2123,"4, 17464, Note_on_c, 2, 79, 0
"
2124,"4, 17520, Note_on_c, 2, 54, 51
"
2125,"4, 17640, Note_on_c, 2, 54, 0
"
2126,"4, 17640, Note_on_c, 2, 60, 32
"
2127,"4, 17640, Note_on_c, 2, 69, 54
"
2128,"4, 17640, Note_on_c, 2, 66, 48
"
2129,"4, 17640, Note_on_c, 2, 63, 54
"
2130,"4, 17755, Note_on_c, 2, 60, 0
"
2131,"4, 17755, Note_on_c, 2, 69, 0
"
2132,"4, 17755, Note_on_c, 2, 66, 0
"
2133,"4, 17755, Note_on_c, 2, 63, 0
"
2134,"4, 17760, Note_on_c, 2, 84, 72
"
2135,"4, 17760, Note_on_c, 2, 53, 76
"
2136,"4, 17792, Note_on_c, 2, 53, 0
"
2137,"4, 17800, Note_on_c, 2, 80, 41
"
2138,"4, 17840, Note_on_c, 2, 77, 51
"
2139,"4, 17846, Note_on_c, 2, 80, 0
"
2140,"4, 17880, Note_on_c, 2, 63, 69
"
2141,"4, 17880, Note_on_c, 2, 68, 53
"
2142,"4, 17880, Note_on_c, 2, 60, 51
"
2143,"4, 17880, Note_on_c, 2, 65, 49
"
2144,"4, 17934, Note_on_c, 2, 63, 0
"
2145,"4, 17934, Note_on_c, 2, 68, 0
"
2146,"4, 17934, Note_on_c, 2, 60, 0
"
2147,"4, 17934, Note_on_c, 2, 65, 0
"
2148,"4, 17938, Note_on_c, 2, 84, 0
"
2149,"4, 17944, Note_on_c, 2, 77, 0
"
2150,"4, 18000, Note_on_c, 2, 84, 76
"
2151,"4, 18000, Note_on_c, 2, 52, 68
"
2152,"4, 18030, Note_on_c, 2, 52, 0
"
2153,"4, 18120, Note_on_c, 2, 68, 58
"
2154,"4, 18120, Note_on_c, 2, 60, 49
"
2155,"4, 18120, Note_on_c, 2, 62, 61
"
2156,"4, 18120, Note_on_c, 2, 66, 44
"
2157,"4, 18179, Note_on_c, 2, 62, 0
"
2158,"4, 18182, Note_on_c, 2, 68, 0
"
2159,"4, 18182, Note_on_c, 2, 66, 0
"
2160,"4, 18185, Note_on_c, 2, 60, 0
"
2161,"4, 18235, Note_on_c, 2, 84, 0
"
2162,"4, 18240, Note_on_c, 2, 51, 67
"
2163,"4, 18320, Note_on_c, 2, 63, 57
"
2164,"4, 18356, Note_on_c, 2, 63, 0
"
2165,"4, 18360, Note_on_c, 2, 62, 74
"
2166,"4, 18360, Note_on_c, 2, 70, 83
"
2167,"4, 18400, Note_on_c, 2, 70, 0
"
2168,"4, 18400, Note_on_c, 2, 67, 71
"
2169,"4, 18440, Note_on_c, 2, 67, 0
"
2170,"4, 18440, Note_on_c, 2, 63, 61
"
2171,"4, 18475, Note_on_c, 2, 51, 0
"
2172,"4, 18475, Note_on_c, 2, 62, 0
"
2173,"4, 18475, Note_on_c, 2, 63, 0
"
2174,"4, 18480, Note_on_c, 2, 53, 60
"
2175,"4, 18560, Note_on_c, 2, 68, 65
"
2176,"4, 18596, Note_on_c, 2, 68, 0
"
2177,"4, 18600, Note_on_c, 2, 77, 75
"
2178,"4, 18600, Note_on_c, 2, 63, 74
"
2179,"4, 18600, Note_on_c, 2, 60, 63
"
2180,"4, 18600, Note_on_c, 2, 56, 67
"
2181,"4, 18640, Note_on_c, 2, 72, 60
"
2182,"4, 18669, Note_on_c, 2, 77, 0
"
2183,"4, 18680, Note_on_c, 2, 68, 90
"
2184,"4, 18690, Note_on_c, 2, 72, 0
"
2185,"4, 18715, Note_on_c, 2, 53, 0
"
2186,"4, 18715, Note_on_c, 2, 63, 0
"
2187,"4, 18715, Note_on_c, 2, 60, 0
"
2188,"4, 18715, Note_on_c, 2, 56, 0
"
2189,"4, 18715, Note_on_c, 2, 68, 0
"
2190,"4, 18720, Note_on_c, 2, 86, 72
"
2191,"4, 18720, Note_on_c, 2, 55, 76
"
2192,"4, 18752, Note_on_c, 2, 55, 0
"
2193,"4, 18760, Note_on_c, 2, 82, 41
"
2194,"4, 18800, Note_on_c, 2, 79, 51
"
2195,"4, 18806, Note_on_c, 2, 82, 0
"
2196,"4, 18840, Note_on_c, 2, 65, 69
"
2197,"4, 18840, Note_on_c, 2, 70, 53
"
2198,"4, 18840, Note_on_c, 2, 62, 51
"
2199,"4, 18840, Note_on_c, 2, 67, 49
"
2200,"4, 18894, Note_on_c, 2, 65, 0
"
2201,"4, 18894, Note_on_c, 2, 70, 0
"
2202,"4, 18894, Note_on_c, 2, 62, 0
"
2203,"4, 18894, Note_on_c, 2, 67, 0
"
2204,"4, 18898, Note_on_c, 2, 86, 0
"
2205,"4, 18904, Note_on_c, 2, 79, 0
"
2206,"4, 18960, Note_on_c, 2, 85, 72
"
2207,"4, 18960, Note_on_c, 2, 54, 76
"
2208,"4, 18992, Note_on_c, 2, 54, 0
"
2209,"4, 19000, Note_on_c, 2, 81, 41
"
2210,"4, 19040, Note_on_c, 2, 78, 51
"
2211,"4, 19046, Note_on_c, 2, 81, 0
"
2212,"4, 19080, Note_on_c, 2, 64, 69
"
2213,"4, 19080, Note_on_c, 2, 69, 53
"
2214,"4, 19080, Note_on_c, 2, 61, 51
"
2215,"4, 19080, Note_on_c, 2, 66, 49
"
2216,"4, 19134, Note_on_c, 2, 64, 0
"
2217,"4, 19134, Note_on_c, 2, 69, 0
"
2218,"4, 19134, Note_on_c, 2, 61, 0
"
2219,"4, 19134, Note_on_c, 2, 66, 0
"
2220,"4, 19138, Note_on_c, 2, 85, 0
"
2221,"4, 19144, Note_on_c, 2, 78, 0
"
2222,"4, 19200, Note_on_c, 2, 53, 60
"
2223,"4, 19280, Note_on_c, 2, 53, 0
"
2224,"4, 19280, Note_on_c, 2, 72, 60
"
2225,"4, 19320, Note_on_c, 2, 72, 0
"
2226,"4, 19320, Note_on_c, 2, 75, 41
"
2227,"4, 19320, Note_on_c, 2, 65, 46
"
2228,"4, 19320, Note_on_c, 2, 63, 59
"
2229,"4, 19320, Note_on_c, 2, 68, 48
"
2230,"4, 19320, Note_on_c, 2, 60, 28
"
2231,"4, 19360, Note_on_c, 2, 75, 0
"
2232,"4, 19360, Note_on_c, 2, 65, 0
"
2233,"4, 19360, Note_on_c, 2, 63, 0
"
2234,"4, 19360, Note_on_c, 2, 68, 0
"
2235,"4, 19360, Note_on_c, 2, 60, 0
"
2236,"4, 19360, Note_on_c, 2, 77, 72
"
2237,"4, 19400, Note_on_c, 2, 77, 0
"
2238,"4, 19400, Note_on_c, 2, 75, 51
"
2239,"4, 19440, Note_on_c, 2, 75, 0
"
2240,"4, 19440, Note_on_c, 2, 53, 64
"
2241,"4, 19440, Note_on_c, 2, 68, 60
"
2242,"4, 19480, Note_on_c, 2, 53, 0
"
2243,"4, 19520, Note_on_c, 2, 72, 41
"
2244,"4, 19523, Note_on_c, 2, 68, 0
"
2245,"4, 19560, Note_on_c, 2, 65, 53
"
2246,"4, 19560, Note_on_c, 2, 60, 43
"
2247,"4, 19563, Note_on_c, 2, 56, 55
"
2248,"4, 19600, Note_on_c, 2, 68, 38
"
2249,"4, 19640, Note_on_c, 2, 65, 0
"
2250,"4, 19640, Note_on_c, 2, 60, 0
"
2251,"4, 19640, Note_on_c, 2, 56, 0
"
2252,"4, 19640, Note_on_c, 2, 68, 0
"
2253,"4, 19640, Note_on_c, 2, 65, 38
"
2254,"4, 19643, Note_on_c, 2, 72, 0
"
2255,"4, 19675, Note_on_c, 2, 65, 0
"
2256,"4, 19680, Note_on_c, 2, 46, 54
"
2257,"4, 19760, Note_on_c, 2, 72, 66
"
2258,"4, 19800, Note_on_c, 2, 54, 54
"
2259,"4, 19800, Note_on_c, 2, 62, 58
"
2260,"4, 19800, Note_on_c, 2, 56, 71
"
2261,"4, 19800, Note_on_c, 2, 60, 45
"
2262,"4, 19800, Note_on_c, 2, 78, 90
"
2263,"4, 19833, Note_on_c, 2, 72, 0
"
2264,"4, 19840, Note_on_c, 2, 54, 0
"
2265,"4, 19840, Note_on_c, 2, 62, 0
"
2266,"4, 19840, Note_on_c, 2, 56, 0
"
2267,"4, 19840, Note_on_c, 2, 60, 0
"
2268,"4, 19840, Note_on_c, 2, 74, 62
"
2269,"4, 19842, Note_on_c, 2, 46, 0
"
2270,"4, 19875, Note_on_c, 2, 78, 0
"
2271,"4, 19880, Note_on_c, 2, 72, 63
"
2272,"4, 19917, Note_on_c, 2, 74, 0
"
2273,"4, 19920, Note_on_c, 2, 84, 86
"
2274,"4, 19923, Note_on_c, 2, 72, 0
"
2275,"4, 19923, Note_on_c, 2, 46, 48
"
2276,"4, 20000, Note_on_c, 2, 78, 85
"
2277,"4, 20040, Note_on_c, 2, 56, 64
"
2278,"4, 20040, Note_on_c, 2, 60, 45
"
2279,"4, 20040, Note_on_c, 2, 62, 41
"
2280,"4, 20040, Note_on_c, 2, 54, 38
"
2281,"4, 20112, Note_on_c, 2, 46, 0
"
2282,"4, 20155, Note_on_c, 2, 84, 0
"
2283,"4, 20155, Note_on_c, 2, 78, 0
"
2284,"4, 20155, Note_on_c, 2, 56, 0
"
2285,"4, 20155, Note_on_c, 2, 60, 0
"
2286,"4, 20155, Note_on_c, 2, 62, 0
"
2287,"4, 20155, Note_on_c, 2, 54, 0
"
2288,"4, 20160, Note_on_c, 2, 82, 76
"
2289,"4, 20160, Note_on_c, 2, 51, 68
"
2290,"4, 20190, Note_on_c, 2, 51, 0
"
2291,"4, 20280, Note_on_c, 2, 67, 58
"
2292,"4, 20280, Note_on_c, 2, 58, 49
"
2293,"4, 20280, Note_on_c, 2, 62, 61
"
2294,"4, 20280, Note_on_c, 2, 63, 44
"
2295,"4, 20339, Note_on_c, 2, 62, 0
"
2296,"4, 20342, Note_on_c, 2, 67, 0
"
2297,"4, 20342, Note_on_c, 2, 63, 0
"
2298,"4, 20345, Note_on_c, 2, 58, 0
"
2299,"4, 20395, Note_on_c, 2, 82, 0
"
2300,"4, 20400, Note_on_c, 2, 84, 76
"
2301,"4, 20400, Note_on_c, 2, 53, 68
"
2302,"4, 20430, Note_on_c, 2, 53, 0
"
2303,"4, 20520, Note_on_c, 2, 68, 58
"
2304,"4, 20520, Note_on_c, 2, 60, 49
"
2305,"4, 20520, Note_on_c, 2, 63, 61
"
2306,"4, 20520, Note_on_c, 2, 65, 44
"
2307,"4, 20579, Note_on_c, 2, 63, 0
"
2308,"4, 20582, Note_on_c, 2, 68, 0
"
2309,"4, 20582, Note_on_c, 2, 65, 0
"
2310,"4, 20585, Note_on_c, 2, 60, 0
"
2311,"4, 20635, Note_on_c, 2, 84, 0
"
2312,"4, 20640, Note_on_c, 2, 55, 67
"
2313,"4, 20720, Note_on_c, 2, 67, 57
"
2314,"4, 20756, Note_on_c, 2, 67, 0
"
2315,"4, 20760, Note_on_c, 2, 65, 74
"
2316,"4, 20760, Note_on_c, 2, 74, 83
"
2317,"4, 20800, Note_on_c, 2, 74, 0
"
2318,"4, 20800, Note_on_c, 2, 70, 71
"
2319,"4, 20840, Note_on_c, 2, 70, 0
"
2320,"4, 20840, Note_on_c, 2, 67, 61
"
2321,"4, 20875, Note_on_c, 2, 55, 0
"
2322,"4, 20875, Note_on_c, 2, 65, 0
"
2323,"4, 20875, Note_on_c, 2, 67, 0
"
2324,"4, 20880, Note_on_c, 2, 87, 72
"
2325,"4, 20880, Note_on_c, 2, 56, 76
"
2326,"4, 20912, Note_on_c, 2, 56, 0
"
2327,"4, 20920, Note_on_c, 2, 84, 41
"
2328,"4, 20960, Note_on_c, 2, 82, 51
"
2329,"4, 20966, Note_on_c, 2, 84, 0
"
2330,"4, 21000, Note_on_c, 2, 67, 69
"
2331,"4, 21000, Note_on_c, 2, 72, 53
"
2332,"4, 21000, Note_on_c, 2, 63, 51
"
2333,"4, 21000, Note_on_c, 2, 68, 49
"
2334,"4, 21054, Note_on_c, 2, 67, 0
"
2335,"4, 21054, Note_on_c, 2, 72, 0
"
2336,"4, 21054, Note_on_c, 2, 63, 0
"
2337,"4, 21054, Note_on_c, 2, 68, 0
"
2338,"4, 21058, Note_on_c, 2, 87, 0
"
2339,"4, 21064, Note_on_c, 2, 82, 0
"
2340,"4, 21120, Note_on_c, 2, 46, 67
"
